text,final_label
àwa mà nìyẹn o ẹkú gbogbo ẹ̀ mo fẹ́ran iṣẹ́ tí ẹ ṣe gidi gidi ẹ fara balẹ̀ ṣe é ni ó sì hàn bẹ́ẹ̀ ekúṣẹ́,POSITIVE
ah a dúpé lówó elédùwà sà e ñlé sà e kú ojó méta,POSITIVE
mo gbádùn àwọn ìdáhùn yín lánà gidigidi,POSITIVE
ńtorí ọlọ́hun ẹ wo àkàṣù iyán toò yó gbabi ire o,POSITIVE
ibi lílé là nbákínkanjú,NEUTRAL
bí o ò bá ríran dáadáa dá ọkọ̀ọ rẹ dúró síbìkan kí o jẹ́ kòjò ó dá,NEUTRAL
àwa kì yóò kú ikúkíkú kan bíkòṣe yíyè ẹ kú ọjọ́ àìkú o,POSITIVE
ta ló sọ wí pé a kò ní ọ̀rọ̀ìperí fún rubber lédè a kúkú ní àwọn ènìyàn kò mọ̀ ọ́n ni yálà kí a pè é ní irẹ́,NEUTRAL
ẹ dákun ẹ máà gba ọkọ̀ yìí o,NEUTRAL
n ò mọ̀ pé ìdíje obìrin mùsùlùmí tó rẹwà jù lágbáyé wà ọmọ dúdú ọmọ nàìjá ló jáwéolúborí,POSITIVE
ogun ó ṣíwájú ogun fúnra rẹ̀ pẹ̀lú ìfọwọ́sowọ́pọ̀ àwọn ọmọ ogun bàrìbà ni wọ́n bá gba ìlọrin lọ láti lọ pa gbogbo fulani tí ó wà ní ìlọrin pátápátá ṣùgbọ́n ọ̀yọ́ pàdánù ogun náà tí ẹ̀mí aláàfin olúẹ̀wù náà bá ogun lọ,NEGATIVE
ìsimi àpàpàndodo là ńgbà kàkà kí a parí lọ́dún nìí ó tún di ọdún tómbọ̀ háà ó mà ṣe o,NEGATIVE
rabone bros nm rothschild and sons aṣe ọkọ̀ ojú omi william moore de beers john gladstone ló ti ìdí okòwò ẹrú la bẹẹrẹ,NEUTRAL
bákan náà ni àkọsílẹ̀ ṣàlàyé wípé ọmọ houegbadja tí orúkọ rẹ̀ ń jẹ́ akaba lọ bẹ olóyè kan ní gédévi tí oókọ rẹ̀ ń jẹ́ dan wò ó sì béèrè ilẹ̀ lọ́wọ́ọ rẹ̀ láti fi kọ́ ààfin eléyunùn fún akaba nílẹ̀ tí ó béèrè fún láti káàfin,NEUTRAL
ajumọbi ò kọ aanu ẹni oluwa ba ran sini lo n seni loore,NEUTRAL
ní naija kọ́ kò sẹ́ni fẹ́ kú,POSITIVE
bí a bá gbàgbé kò léèwọ̀ báa bá rán ra wa léti iṣẹ́ àgbẹ̀ niṣẹ́ ilẹ̀ẹ wa,NEUTRAL
baba mi a máa wí pé apẹ́jẹ kìí jẹ̀bàjẹ́ hmm,POSITIVE
kò sí ìyọnu,POSITIVE
oje làpálàpá ni o,NEUTRAL
iṣẹ́ ńlá ni nta ìkànnì oòduà ń ṣe òǹwòran lè ka ìròhìn lédè yoòbá ó dùn mọ́ mi nínú ganan ganan,POSITIVE
ṣe ẹranko ṣènìyàn bí ọmọ èèyàn ṣe ní ẹ̀mí ni ọmọ ẹranko lẹ́mìí,NEUTRAL
london ńbé ńbẹ̀ o ó da o àbí oótù ti bẹ̀rẹ̀ ni,NEUTRAL
èèmò ile yoruba oluwo ilu iwo oba abdulrasheed akanbi ti digbolugi,NEGATIVE
èròjà ọbẹ̀ bíi irú ògìrì ẹja ẹran àti bẹ́ẹ̀ bẹ́ẹ̀ lọ là ń kó sínúu pánsá,NEUTRAL
àmọ́ àjọ àgbà iléèkọ́ ifácitì ti láwọn ò ní gbà ní tàwọn àfi bí ìjọba bá gba tàwọn wọ́n ní ìyanṣẹ́ lódì ńtẹ̀síwájú,NEGATIVE
ah ìjọba mà nfi ẹ̀mí àwọn ọmọ orílẹ̀ náà wéwu o nítorí kòsí ètò ìtanná to péye ni olúkálukú fi ngbé epo rọ̀bì pamọ́ sílé,NEGATIVE
ilé iṣẹ́ british foreign office níi lákọsílẹ̀ wípé adú tó bíi tí a kó wọ cuba láàrín sí,NEUTRAL
owó ń rọ̀ bí òjò lọ́dọ̀ alákọ̀wé oo tètè súré lọ gba tìẹ kíákíá ìbò ti di káràkátà o má ṣàfira,POSITIVE
ìdílé wo ni ti ọọ̀ni okùnadé tó wàjà,NEUTRAL
wọ́n á ní ọjọ́ a bá kú là á di ère ǹjẹ́ ó ní ìdí tí àwọn àgbà fi pa òwe bẹ́ẹ̀ ndan ọ̀rọ̀ ń bọ̀ lórí ẹ̀ láìpẹ́,NEUTRAL
nígbà tẹ fi ogún ọdún pilẹ̀ wèrè ọdún mélo lẹfẹ́ fi bugi jẹ o,NEGATIVE
ire baba ire tí í ṣe baálẹ̀ ọrọ̀ ìyunùn àlááfíà ti wọlé tọ́ wá wá ní táa ṣẹ̀ṣẹ̀ wà ńnú rẹ̀,POSITIVE
mo júbà o ẹ kú ìpolongo àṣà wa fáráyé kò ní tán níbẹ̀ o ọwọ́ gẹngẹ ní ń ṣíwájú ijó aṣíwájú ni yín ẹ kò ní di èrò ẹ̀yìn,POSITIVE
ẹṣé o ẹkú ọ̀rọ̀ baba àá máa rí i yín bá o,POSITIVE
ifá ní kókó etíaṣọ abetí seese a difá fún yèrèpè tí yóò gbara rẹ̀ yó sì gbagi oko,NEUTRAL
ẹ wo tí ẹ kọ́kọ́ gbé sórí afẹ́fẹ́ yìí | àìmọbìnrin ni ní yorùbá,NEUTRAL
in yorùbá ìpayà is tension fear ìpayà wà lórílẹ̀èdèe wá there is tension in our country,NEGATIVE
ọbẹ̀ tutù tán adámú ḿbù ú lá kíni ìtumọ̀ òwe yìí àti pé irú èèyàn wo ni à ń pè ní adámú,NEUTRAL
fẹlá máa ń pèdè ó ní ohun tí ìlúu orin rẹ̀ máa ń sọ àfi bíi àgídìgbo gbogbo ènìyàn kọ́ ló yé,NEUTRAL
bí owó àyàsọ́tọ̀ bá wà nílẹ̀ fún irú iṣẹ́ ọpọlọ bẹ́ẹ̀ ọmọrílèdè yóò ronú jínlẹ̀ ṣe nǹkan tí yóò gbé ìlú ga,POSITIVE
mo kí gbogbo àwọn ìyá wa ní orílẹ̀èdè sáúdí òní jẹ́ ìgbà àkọ́kọ́ tí wọ́n lẹ́tọ̀ọ́ sí ìdìbò olóṣèlú ìlọsíwájú ti ń dé díẹ̀díẹ̀,POSITIVE
ẹ̀yìn wọn lélẹ̀ kí wọ́n wá jábọ̀ fún òhun ní àfin àwọn òjíṣẹ́ tí wọ́n rán pàdé àwọn olórí ogun tí wọ́n sì wí fún wọn pé àwọn òjíṣẹ́ ọba ò fi àwọn pe ǹkan àwọn sì ti yanjú wọn dànù ọba aólẹ̀ fẹ́ kí wọ́n wọ ọ̀yọ́ kí ó lè ríbi kọ àfọ̀njá àti,NEUTRAL
ẹ jọ̀wọ́ kíni ààrẹ wa wí nípa gbogbo omíyalé káàkiiri yìí àbí kò sọ̀rọ̀ ni,NEUTRAL
onídànilẹ́kọ̀ọ́ mẹ́nu ba ohun tí ń mú ìfàsẹ́hìn bá ẹ̀sìn àbáláyé gbogbo wọn bu ẹnu àtẹ́ lu àwọn òbí tí ò fi àṣà ìdílé han ọmọ wọn,NEGATIVE
hẹ̀n àwọn méjì tí ẹ fimí wé jùmí lọ rẹpẹtẹ o àmọ́ ẹṣé ẹkú ìgbéga ọlọ́run a gbé ẹ̀yin náà ga o,POSITIVE
gbogbo nǹkan tó jẹ́ dúdú ò dára wọ́n ti gbin ìgbìnkugbìn síwa lọ́kàn |,NEGATIVE
ọ̀gbẹlẹ̀ sudan yìí mú kí ọ̀pọ̀ ènìyàn rọ́ tìkẹ́ tìkẹ́ wá sí ibi tí omi ńbẹ nínú ilẹ̀ẹ rẹ̀ tí yóò mú ìgbé ayé rọrùn,POSITIVE
if someone dies in yorùbá land and the death seems mysterious to the people what will they do with the dead person spirit bí èèyàn bá kú ṣùgbọ́n tí ikú rẹ̀ ń rú èèyàn lójú kíni wọ́n ma ṣe sí òkú ẹni náà,NEUTRAL
àgbọnmìrègún ni gbogbo ohun tí mo bá ṣe kí ẹ máa fi bùn mí àjáàbalẹ̀ ni ti wọ̀ọ̀rọ̀wọ́ bí erín bá yọwọ́ ìjà lálá orí araa rẹ̀ ní í ká a lé ìka kan ṣoṣo ní í korí ahuùn bọnú èyí tí kò sunwọ̀n ẹyẹlé oríta ní í gbé,NEGATIVE
ọmọ yobá náà máa ra ọkọ̀ akọ́tamìn òní okòólérúgba àti márùn un bílílọ̀onù náírà láìpẹ́,NEUTRAL
àlàó túmọ̀ sí híhó tí àwọn èèyàn họ́ fún ayọ̀ lẹ́yìn tí wọ́n bí i tán nítorí àwọn ohun tí ìyá rẹ̀ là kọjá nínú oyún ojúlówó ọ̀rọ̀ náà ni àlàhó tí a gé kúrú sí àlàó,NEUTRAL
obìnrin alálùbáríkà ni ọ́ ni àbí ìdàkejì yẹ ọkàn rẹ wò bí o mọ́ bí o ò mọ́,POSITIVE
seriously yoruba on motioni love dat abísọ́lá ṣebí ọmọ yoòbá ni ọ o ò sì mi ní yorùbá,NEUTRAL
aiyé àtúnwá jẹ́ ohun tí àwọn yorùbá gbàgbọ́ pé ó ma ṣẹlẹ̀ sí ẹ̀dá lẹ́hìn ikú rẹ̀ wọ́n gbàgbọ́ nínú aiyé àtúnwá nínú ẹbí awon orúkọ bíi babátúndé yétúndé babájídé ìyábọ̀dé abbl fi ẹsẹ̀ ìgbàgbọ́ lórí aiyé àtúnwá nínú ebi múlẹ̀,NEUTRAL
hehehe oun tó bá gbà làá fún un,NEUTRAL
òtútù mú o ẹ bá wa mú òòrùn díẹ̀ bọ̀ láti naija o,NEUTRAL
bí a bá yan ẹràngbẹ́ lójú ààrò gbogbo omi burúkú inú rẹ̀ títí kan kòkòrò afàisàn àìfojúrí tá a kò lè fojú rí ni yóò bá iná lọ,NEUTRAL
hàín ọlọ́run má ṣe wá ní olùyà o,POSITIVE
ó di lọ́jọ́ kan ọlọ́wọ̀ jáde láàfin gbólóhùn asọ̀ bẹ́ sílẹ̀ láàárín òronsẹn àti àwọn ìyáálée rẹ̀ wọ́n tutọ́ sókè wọ́n fojú gbà á,NEGATIVE
ó tì ọ nínú àtúnṣe òun àti ló ti sọ bẹ́ẹ̀ rhymzo ló ṣe bíìtì yìí ṣàànú fún mi,POSITIVE
ni olóòlàijù ni àjànàkú tí í migbó kìjikìji ni ẹranko àmújàgan,NEUTRAL
kò sí bí ajá ṣe ṣe orí tí ìnàkí ò ṣe kálukú ló ní ti ẹ̀ lára,NEUTRAL
ìwọ náà fẹ́ ṣèdí ṣọmú àti oge ara àtọwọ́dá o jẹ́ gbójú ńbẹ̀ ó ń sọ ẹni di ìdàkudà bí irú èyí,POSITIVE
àṣà ìlú àti eégún náà ni bí ó ti ṣe wà láti ọjọ́ sí nìyẹn,NEUTRAL
ọmọ mẹ́wàá ni ifá bí mẹ́jọ ní òtù ifẹ̀ ẹ̀ṣẹ́ kìí dédé ṣẹ́ kí wá ló fà á tí ọ̀pẹ̀ ṣe padà sọ́run,NEUTRAL
irú ẹṣin ní í gbẹ́ṣin ga,NEUTRAL
abeni lórí kò jẹ ki wọn mú idà gba orí òun kọjá,POSITIVE
èmi ò rò pé ìsinmi ìjọba àpapọ̀ àyájọ́ yóò ṣẹlẹ̀ láì pẹ́ yìí n ò rò bẹ́ẹ̀ nítorí bí ẹ bá wo ìlàpàèrò tó kẹ́yìn ní ọjọ́ iwájú in future ni ààrẹ kọ sílẹ̀ wípé yóò tó wáyé àbí mi ò ríran dáadáa ni,NEGATIVE
ẹ̀mí ọmọ ènìyàn ò já sí nkankan ní naija o,NEGATIVE
ìyá àbúrò àkàrà rèé ye,NEUTRAL
ta ló sọ bẹ́ẹ̀ ṣèbí yorùbá náà ni ẹ̀ nsọ yìí ẹ máa sọ́ báyìí náà jàre,NEUTRAL
ẹ pẹ̀lẹ́ o ẹ kú ìrìn ṣé ẹ kò mú bọ̀,POSITIVE
a jẹ́ pé ọpẹ́ ni fún ọlọ́run ọba,POSITIVE
amin ase edumarert ẹ káàárọ̀ o ẹ sì kúu àjẹkùu gbogbo dede nẹ́ẹ̀ àná a ó ṣì wà níbí láti rí ọ̀pọ̀ọ rẹ̀,POSITIVE
torí kò yé mi rárá tí ẹ fi gba wèrèe irun onírun ju ti yín lọ,NEGATIVE
tí ṣẹ̀ṣẹ̀ gbé jáde yìí bámi létí mu rẹ́gírẹ́gí,POSITIVE
ẹ rọra ṣe o pípẹ́ ní í pẹ́ akólòlò á pe baba,POSITIVE
ní gbogbo ibi tí mo nlọ ni wọ́n nlu àwo orin kérésìmesì,NEUTRAL
ẹ jẹ́ káyé é parojo mọ́ ibi èèyàn bá pọ̀ sí ni àwọn apànìyàn ti ma ń pidàn an ọwọ́ọ wọn,POSITIVE
àsìkò yìí kii se lati maa sá pamọ tàbí láti máa ṣe bí alailese lábé onírúurú ette gbogbo eya lọ ń gbìyànjú láti roko sì odò ara àwọn àti láti gbé ọmọ tí wọn lárugẹ ẹ máa ṣe jẹ́ kí wọn tán yín jẹ nítorí a kò fi ní naijiria tó sọkan títí di asiko yii,POSITIVE
àwọn elédè gẹ̀ẹ́sì english á ma pe ǹkan yì í ní fog ṣùgbọ́n àwọn yorùbá á ma pè é ní kùrukùru ó ṣe é ṣe kí ẹ ti gbọ́ tí wọ́n bá sọ wípé kùrukùru bo ojú ọjọ́,NEUTRAL
ẹ kú orí ire,POSITIVE
ogun àmọ̀tẹ́lẹ̀ kìí pa arọ,NEUTRAL
e ma binu kwam oba orin lòl qnlay à ń fọ ìwọ n sọ èyìnbó jagbros kìlọ̀ fọ́rẹ̀ẹ́ẹ̀ rẹ o,NEUTRAL
ewé ọgbọ́ tí à ń kì nínú ọfọ̀ọ nì ohun tí a bá wí fún ọgbọ́ ni ọgbọ́ ń gbọ́ rè é o oògùn ara ríro àti oògùn ọgbẹ́ in,NEUTRAL
kò tọ́pẹ́ o a kìí dúpẹ ara ẹni,POSITIVE
ǹjẹ́ o mọ̀ pé òjò ìlú èkó pọ̀ ju tibikíbi ńlẹ̀ lọ onímọ̀ ojú ọjọ́ pé ilẹ̀ omi lèkó omi pọ̀ ńnú afẹ́fẹ́ ló fà,NEUTRAL
òtítọ́ pọ́mbélé ẹ kú ọ̀rọ̀ o,POSITIVE
ọ̀rọ̀ ọ̀hángógó epo rọ̀bì lọ́dọọdún ni,NEUTRAL
ah irú iṣẹ́ wo,NEUTRAL
aṣejere toṣu yii ti jade tete beere tiẹ lọwọ fẹndọ tabi ki ẹ pe eyikeyi ninu awọn nọmba wọnyi,NEUTRAL
bó ti wù ká wo ìbàdàn tó apá kan là á rí yoruba,NEUTRAL
orúkọ oríkì eulogy names male àdìó àlàní àdìgún àjàdí àtàndá àjàgbé àkànjí àkànní àlàmú àdìsá female àdùkẹ́ àríkẹ́ àlàkẹ́ àbẹ̀fẹ́ àjọkẹ́ àdùnní àyọ̀ká àníkẹ́ àmọ̀kẹ́ àmọ̀pé,NEUTRAL
ipá lọmọ adámọ̀ ńsà akitiyan là ńṣe mímọ̀ọ́ṣe tolúwa ni àìmọ̀ọ́ṣe tọlọ́hun ni,POSITIVE
happy to all the children at our various yorùbá classes and every other child in the world àwọn òbí yín ò ní ṣe lásán lórí yín o you get off on every yorùbá summer camp registration from now till may st visit,POSITIVE
kòṣééfowórà ni ìyá jẹ́ wúrà iyebíye ọlọ́run á dá wọn sí o,POSITIVE
òwe yìí ń sọ fún wa wípé kì í ṣe ibi gbogbo ni ibi ọ̀ wọ̀ tàbí gbogbo ǹkan ni a lè tẹ orí bọ̀ bíi àpẹẹrẹ ìbálòpọ̀ ọkùnrin àti obìnrin owó ṣíṣe kí a bú èèyàn wíwọ oríṣi ibi abbl,NEUTRAL
bọ́mọdé ò kú àgbà ló ń dà a kì yóò kú léwe a ó dògbó a ò ní dàgbààyà,POSITIVE
bópé títí akólòlò yó pe baba lodifa fun akede ijoba nigeria lai mohammed oni ki a gba kamu wipe un se ise ninu iyewu,NEUTRAL
ọdún mélòó ni báyìí àti pé kí ló múu yín pinu pé iléiṣẹ́ ọlọ́rọ̀ ètò ẹ̀kọ́ ni ẹ fẹ́ẹ́ dá sílẹ̀,NEUTRAL
èyí tó gba million million million ipínlẹ̀ kan ṣoṣo tí mi ò mọ nípa rẹ̀ ni southwest kò sì ìpínlè kan tó dibo tí kìí se orí fóònù mi ni mo ń pè banki pé ẹ ṣe báyìí báyìí,NEUTRAL
afọ̀dọ̀tí agbára tí ní fún fífọ èérí ara pọ̀ jù ti ewébẹ̀ àti èso mìíràn lọ,NEUTRAL
igi gbígbẹ ò ṣe é tẹ̀ ní kọ̀ngọ́ òwe àwọn àgbà ni ọmọ yoòbá jọ̀wọ́ kíni ìtumọ̀ òwe yìí kí ló ń jẹ́ kọ̀ngọ́,NEUTRAL
olókùú là ń kí pé ẹ kú aráfẹ́rakù báwo la ṣe ń kí ẹni tó ń ṣetó ṣe ìgbéyàwó,NEUTRAL
abẹ́ underneath abẹ blade,NEUTRAL
♪ ajórin kọ ò lé è ri kọ ajórin kọ kò gbọ́dọ̀ ri ṣe ♪,NEUTRAL
o ò ṣe jẹ ànfààní àwọn ilé ìwé orí ayélujára yìí kí o fi ìmọ̀ kún ìmọ̀ òye kún òye èmi náà ṣẹ̀ẹ̀ parí ẹ̀kọ́ kan ní,POSITIVE
ńlé aàrùn ọkàn àti jẹjẹrẹ jìnà láàgọ́ ara,POSITIVE
michael jackson bọ̀ ó pòwe ó ní ẹní bá nwá àyípadà kí enítọ̀hún gbé wo ararẹ̀ nínú jígí kí ọlọ́run tẹ́ ẹ sáfẹ́fẹ́ ire,POSITIVE
igbakeji ààrẹ tún pàṣẹ fún banki àpapò nàìjíríà cbn láti kó ọ̀pọ̀lọpọ̀ mílíọ̀nù dola sì tà láti mú eto ọ̀rọ̀ ajé nàìjíríà lọ geere,POSITIVE
ẹṣeun baba àgbà ò ní tán nílùú o,POSITIVE
o máa ń gba orí afárá kẹ́ta erékùṣù èkó rdmb kọjá o sì máa ń rí àwọn igi tí ó ti inú ọ̀sà òwòrò yọ,NEUTRAL
tan ń rántíi àwọn ìwé ilésanmí,NEUTRAL
èdè yorùbá dùn gbongbon kan sii ènìyàn àtàtà ni eya yorùbá jé wọn máa ń kó ènìyàn mọ́ra wọn sì nifẹ sí ibagbepo àlàláfíà ìwà ifomoniyanse ẹ̀yà yorùbá yìí kii wá ṣe a ń fọ́wọ́ yẹpẹrẹ mú,POSITIVE
olúmìídé bákàrè ara à rẹ yóò mókun láṣẹ èdùmarè ìwọ oníkòòkòlòjikò tí ń lu ṣẹ̀kẹ̀rẹ̀ fún aàrùn jọ bákàrè ílẹ̀ jẹ́ ó lọ,POSITIVE
ohun kíkà tó wà ní blog wọn ni wọ́n ran mí lọ́wọ́ nínú ẹ̀kọ́ èdè yorùbá ẹ jẹ kí ẹ tẹsíwájú o,POSITIVE
ní déédéé agogo méjì ọ̀sán òní ní ọdúnun ni àwọn ọmọ ogun ya wọ ilẹ̀ ìbíní tí wọ́n sì falẹ̀ ya àwọn,NEGATIVE
ọ̀rẹ́ mi tí ó ni oko ìrẹsì ti dẹ okùn sílẹ̀ eléyun sí mú ẹran kẹ́kẹ́ tó fẹnu jọ ti asín,NEUTRAL
àkàlà ò ní ṣaláì lo ẹgbẹ̀rún ọdún àwòkóṣe rere lẹ jẹ́ fún irú wa ẹ kú àyájọ́ ọjọ́ ònìí o,POSITIVE
kàkà kí o fi èdè àjọsọ àjọmọ̀ dá mi lóhùn àfi ẹní ☆ instead of responding in our language its pardon,NEUTRAL
àtàrí àjànàkú ni ìbọn jẹ́ kìí ṣẹrù ọmọdé gt,NEUTRAL
ẹ̀kúnwọ́ wọn jẹ́ ọmọ pàápàá àwọn ará díẹ̀ láti àti ibòmíràn,NEUTRAL
àbá ọmọdé tó bá fàárọ̀ ṣiré àgbà ni yóò fi siṣẹ́ ìgbàyìí gan ni má sún un síwájú jọ̀wọ́ ṣe é ní báyìí báyìí,POSITIVE
bèèni o sugbòn awón òmò aiyé ode oni wón moyè rt ìtàn ńlá ń bẹ níbẹ̀,POSITIVE
kí n fọwọ́ gbá re mú ọwọ́ọ̀ mi ọwọ́ ire oríi mi orí ire ire ò lórúkọ méjì ire ni ire ń jẹ́ ire lálẹ́ ire lówùúrọ̀ ire òwúrọ̀ kó bá mi kalẹ́ ire gbogbo di oríì mi ire èdùmàrè ire àìkú ire owó ire ọmọ ire ìgbéga ire ìṣẹ́gun,POSITIVE
ọbàdio àti àwọn ìṣorò ifẹ̀ ti ṣe bó ṣe tọ́ ìlù ti lù nílé oòdúà ọọ̀ni ti re ilé àṣẹ ta ni yóò wọlégbó báyìí,NEUTRAL
ìwádìí fi hàn pé kíkoròo inú àsálà yìí gan an ni ńṣiṣẹ́ lárá,NEUTRAL
wọ́n fi ẹ̀tẹ̀ sílẹ̀ wọ́n nwo làpálàpá àní kí wọ́n tún ìlú ṣe kí wọ́n yéé tojú bọlé onílé,NEGATIVE
mo gbóríyìn fún alàgbà moses mabayọjẹ fún akitiyan wọn lórí ìdàgbàsókè èdè àti àṣà yorùbá gt,POSITIVE
bákan náà a ń tọ pẹpẹ eré ẹ̀yọ̀ láti sàmì ayẹyẹ ìrántí èkó bí i tí ó mú ìjọba gbé e kalẹ̀,POSITIVE
ọlọ́gbọ́n nií fi ọ̀ràn elòmíràn kọ́gbọ́n òmùgọ̀ á fi tirẹ̀ kọ́gbọ́n a wise person learns from others experience fo,MIXED
ẹ ò le è sọ ara yín di ọba àti bẹ́ẹ̀ bẹ́ẹ̀ lọ àfi ẹranko ẹhànnà bí a bá ń sunkún à ń ríran ẹ̀yin ọmọ ẹran ẹ yí padà,POSITIVE
sé wàá jàmàlà àti gbègìrì rt ebi kan fẹ́ máa pa mí fẹ́ẹ́rẹ́fẹ́ kíni n ó wa jẹ,NEUTRAL
ìgbadé kábíyèsí saliu adétúnjí olúbàdàn titun kádé ó pẹ́ lórí kí bàtà ó pẹ́ lẹ́sẹ̀ kí ẹṣin ọba ó jẹ oko pẹ́,POSITIVE
àyànmọ́ tí a sì tún lè pè ní ìpín kádàrákàdárà ni ó dá odù gbólóhùn à tún yàn nítorí àyànmọ́ ò gbóògùn,NEUTRAL
ìjà yìí bẹ̀rẹ̀ láàrín ẹranko àti èèyàn ìwo ni ẹfọ̀n fi kan ọdẹ pa,NEGATIVE
ǹjẹ́ ìwọ́ mọ̀ wípé ojú ibi tí lékòó wà ti fi ìgbàkan rí jẹ́ ilé túbú ọ̀gá,NEUTRAL
a ó so ajá pẹ̀lókùn ẹni méjì yóò fa ajá nà tàn tàn apájá ògún yóò sì fi àdá bẹ́ ẹ lórí lẹ́ẹ̀kan ṣoṣo péú,NEUTRAL
torí ẹ̀ ni ìlú ò ṣe tòrò torí ẹ̀ ni títì ò ṣe dán torí ẹ̀ ni kò fi síná olè ni wá,NEGATIVE
ẹní mi kùkùté ara rẹ̀ ló mì | kùkùté means tree stump,NEGATIVE
oun lo je kin ranti orinimototo lo le segun arun gbogboimototo ile ẹni bá ṣàìsàn rí ní í mọ iyì àlááfíà,POSITIVE
ẹ kú oǹgbẹ o,POSITIVE
ǹjẹ́ a gba òmìnira dan,NEUTRAL
a kìí ní kí ọmọdé má dẹ́tẹ̀,NEGATIVE
ọyẹ́ tòní mà ga o,NEUTRAL
orí là bá bọ à bá fòòṣà sílẹ̀ orí ló ń gbé ni dé ibi gíga orí ní í gbé ni délé owó orí mi gbé mi débi ayọ̀ mi wà,POSITIVE
ẹkú àlàjá oṣù abiyì o ọlọ́run ò ní dùn yín ní láádá ẹ̀ o ẹkú ọdún,POSITIVE
ní kété tí mo wọlé wọ́n kí mi káàbọ̀ wọ́n bu omi fún mi mu,POSITIVE
hrw nígbà tí mo ṣakará olóòjé wọn bóyá wọn yóò ṣe bí ó ti yẹ kí iléiṣẹ́ ó ṣe bí irú ìṣẹ̀lẹ̀ abọjàjẹ́ báyìí bá wáyé ó ṣeni láàánú kò náání oníbàárà àtàtà kí wó̟n ti pa owó nìkan ni wọ́n wà fún,NEGATIVE
aregbesola alaafin ooni advocate yoruba integration ìṣọ̀kan àwọn ọmọ oòduà,POSITIVE
àṣìwí ò tó àṣìsọ ìyá ọba kan wà láyé àtijọ́ tó pera rẹ̀ ní ìyá ọ̀bọ,NEGATIVE
fún àwọn ọba wọn láti ọ̀dọ̀ ọba benin ewì adó tí ó kọ́kọ́ wọ irú aṣọ náà ni ó mú gba oríyìn ọ̀wàmúàrán ọba tó wọ aṣọ àrán àwọn oníṣòwò pọtugí bá kọ́ ilé ìtajà sí èbúté benin tí wọ́n sì kọ́ àwọn ilé ìtajà sí àwọn ìlú bíi òdeìtṣẹ̀kírì,NEUTRAL
ṣé dandan ni kàa máa pàrọ ijoba bí alaso méjì ni,NEGATIVE
ohun àbùkù ni fún ọ̀dọ́mọdé láti na ọwọ́ sí àgbàlagbà fún ìkíni èyí tí ó tako ìlànà ìtẹríba tàbí ìdọ̀bálẹ̀ìkúnlẹ̀ ní ilẹ̀ yorùbá,NEGATIVE
ara le koko ẹṣeun,POSITIVE
messi nbo ni city sáà to nbo yi á wá dí,NEUTRAL
ó nṣe mí bíi kí nda ẹmu mọ́ ṣẹ̀kẹ̀tẹ́ kí gbogbo orí tele kí fàájì bẹ̀rẹ̀ ní pẹrẹhu,NEUTRAL
amúnibúni ẹran ìbíyẹmí ìbíyẹmí fọ́jú ẹran rẹ̀ náà dití yorùbá ń gbáyé lọ àwọn àpọ̀dà ò já ẹ ṣá máa wò mí,NEGATIVE
àgbà ìlú kú ìlú bàjẹ́ baálé ilé kú ilé dahoro,NEGATIVE
ẹ kú ojúmọ́ o èèyàn mi mi ò mọ ohun mo fi ṣe wọ́n o àfi kí wọ́n yọ owó ìpè mi bó ṣe wù wọ́n mo sì sọ títí pàbo ni owó ojú eégún,POSITIVE
ọ̀gbàgbà tí ígbará ilé tí ígbará oko olódùmarè ní íjẹ́ bẹ́ẹ̀,POSITIVE
what occupation is old ìbàdàn known for clue it is in their eulogy kíni iṣẹ́ tí àwọn ará ìbàdàn àtijọ́ yàn láàyò ìtọ́nisọ́nà ó wà nínú oríkì wọn,NEUTRAL
mo gbin igi ọsàn láàárọ̀ yìí ìwọ náà gbin igi kan sí àdúgbò rẹ,POSITIVE
a wí tán wọ́n ní àwọn ọmọ ń já lọ òkèòkun ara ò rokùn ara ò rẹdìẹ̀ yìí náà ò tó ṣe sábàbí,NEGATIVE
ọfà ọ̀kọ̀ ògbó àdá àti òògùn ni àwọn bàbá wa ń lò fi jagun kí ìbọn ṣakabùlà tó dé,NEUTRAL
orúkọ òmíràn fún ẹ̀dá èèyàn ní yorùbá ni ọmọ adáríhurun ẹ̀dá tí ó dá hu irun ní orí,NEUTRAL
tẹní bẹ́gi ló jù igi á rúwé,POSITIVE
òfin de ìwà ìbájẹ́ lọ́nàkànnà láwùjọ wa ìjìyà ń bẹ fún àjẹ́ ìyá wà fún ọlọ́ṣà panṣágà apànìyàn àti bẹ́ẹ̀ bẹ́ẹ̀ lọ,NEGATIVE
meebí gbètugbètu nìkan lẹ ní ni ògùn ni aṣé oríṣìíríìí ní ń bẹ lọ́ọ yín òun lẹ kàálẹ̀ bí ẹni ka ọmọ ayò yìí,NEUTRAL
♪♪ tọ̀ọ́lé tọ̀ọ́lé ògborìgí ìyàwó jẹun tán kò palẹ̀mọ́ ♪♪,NEGATIVE
ǹjẹ́ èrè okòwò ẹrú kọ́ la fi tún ọrọ̀ ajé ṣe ohun èlò fún ìgbé ayé ọmọnìyàn ìlú rẹ̀ lẹ́yìn,NEUTRAL
òròmọdìẹ ni ọmọ ẹdìẹ kí ni à ń pe ọmọ kìnnìhún,NEUTRAL
